2710	6.2
2711	6.4
2712	7.2
2713	5.5
2714	8.7
2715	8.7
2716	8.7
2717	8.5
2720	5.8
2722	7.3
2725	6.9
2726	2.9
2727	3.3
2729	3.3
2730	6.9
2731	6.9
2732	6.6
2733	6.3
2735	2.9
2736	5.9
2738	5.9
2739	5.4
2740	4.8
2745	4.8
2747	6.7
2748	7.3
2749	7.3
2750	5.9
2751	5.9
2752	5.9
2753	5.2
2754	5.6
2755	5.6
2756	4.5
2757	4.6
2758	3.7
2759	6.2
2760	8.3
2761	7.3
2762	5.3
2763	5.7
2765	4.9
2766	8.1
2767	8.3
2768	5.1
2769	10.9
2770	8.1
2771	8.1
2773	4.2
2774	4.4
2775	4.5
2776	3.7
2777	4.5
2778	4.2
2779	4.8
2780	4.3
2782	4.8
2783	4.3
2784	5.0
2785	4.5
2786	4.9
2787	6.4
2790	6.5
2791	3.1
2792	3.6
2793	7.2
2794	6.9
2795	5.0
2797	12.1
2798	3.7
2799	6.2
2800	4.7
2804	7.2
2805	9.7
2806	5.4
2807	14.7
2809	4.5
2810	6.9
2820	6.6
2821	6.1
2823	7.1
2824	8.1
2825	5.4
2827	7.1
2828	7.3
2829	7.6
2830	6.2
2831	4.7
2832	6.4
2833	8.1
2834	9.1
2835	3.9
2839	9.3
2840	7.0
2842	7.0
2843	5.3
2844	6.8
2845	5.8
2846	2.9
2847	7.8
2848	7.3
2849	5.9
2850	4.9
2852	5.4
2864	3.4
2865	6.4
2866	5.0
2867	4.3
2868	9.9
2869	9.1
2870	5.5
2871	5.8
2873	7.5
2874	8.3
2875	5.6
2876	5.6
2877	9.0
2878	6.7
2879	8.9
2880	8.7
2922	8.7
2950	8.7
2954	8.7
3000	1.7
3001	1.7
3002	2.1
3003	2.3
3004	2.6
3006	2.2
3008	2.2
3009	2.2
3011	4.7
3012	4.7
3013	3.7
3015	3.7
3016	3.7
3018	3.7
3019	6.7
3020	6.9
3021	8.0
3022	12.2
3023	5.6
3024	5.5
3025	8.0
3026	11.2
3027	11.2
3027	5.2
3028	6.2
3029	6.2
3030	5.6
3031	4.0
3032	3.5
3033	6.4
3034	6.9
3036	5.2
3037	5.3
3038	6.3
3039	4.1
3040	3.6
3041	3.6
3042	6.5
3043	11.2
3044	6.2
3046	6.3
3047	6.3
3048	8.1
3049	5.9
3051	3.5
3052	2.8
3053	2.3
3054	2.1
3055	4.1
3056	4.1
3057	3.9
3058	5.7
3059	5.6
3060	7.9
3061	7.9
3063	4.4
3064	6.4
3065	6.4
3066	3.7
3067	4.3
3068	3.1
3070	3.6
3071	3.6
3072	3.6
3073	6.1
3074	8.5
3075	8.6
3076	6.3
3078	3.2
3079	3.2
3081	5.0
3082	5.8
3083	5.8
3084	5.8
3085	5.8
3087	4.7
3088	3.8
3089	2.9
3090	2.6
3091	3.8
3093	3.6
3094	3.3
3095	2.8
3096	3.5
3097	2.7
3099	2.3
3101	2.8
3102	3.7
3103	3.5
3104	3.6
3105	5.5
3106	5.2
3107	5.1
3108	6.1
3109	4.9
3111	4.4
3113	2.4
3114	3.0
3115	2.6
3116	4.8
3120	4.8
3121	4.8
3122	2.3
3123	2.5
3124	2.5
3125	4.1
3126	3.1
3127	2.8
3128	4.4
3129	4.0
3130	4.4
3131	5.0
3132	4.6
3133	5.0
3134	5.0
3135	4.0
3136	4.5
3137	4.5
3138	4.6
3139	4.1
3140	4.1
3141	2.6
3142	2.7
3143	2.6
3144	2.8
3145	2.8
3146	2.6
3147	2.6
3148	2.6
3149	5.2
3150	5.8
3151	5.3
3152	5.3
3153	5.1
3154	4.4
3155	5.3
3156	4.9
3158	3.2
3159	3.0
3160	3.1
3161	3.3
3162	3.3
3163	3.3
3164	3.3
3165	3.3
3166	4.6
3167	4.6
3168	4.6
3169	4.6
3170	6.4
3171	6.7
3172	5.1
3173	7.0
3174	6.9
3175	7.4
3177	7.4
3178	4.6
3179	5.1
3180	5.6
3181	3.3
3182	2.5
3183	2.8
3184	1.9
3185	1.9
3186	2.9
3187	3.3
3188	3.4
3189	6.2
3190	3.6
3191	2.9
3192	5.0
3193	3.1
3194	4.3
3195	3.7
3196	4.2
3197	4.2
3198	5.7
3199	5.1
3200	7.0
3201	5.8
3202	4.0
3204	3.6
3205	3.6
3206	3.6
3207	3.2
3211	3.4
3212	3.4
3213	3.4
3214	3.4
3215	6.1
3216	4.9
3217	4.9
3218	4.5
3219	6.3
3220	3.8
3221	4.0
3222	6.0
3223	8.1
3224	6.3
3225	4.9
3226	3.6
3227	2.9
3228	2.9
3230	3.7
3231	3.7
3232	2.6
3233	4.1
3235	2.6
3236	3.3
3237	1.3
3238	3.9
3239	4.8
3240	3.4
3241	6.9
3242	3.9
3243	3.9
3249	1.5
3250	5.9
3251	4.9
3254	5.0
3260	7.0
3264	5.9
3265	3.6
3266	5.2
3267	3.9
3268	3.9
3269	3.9
3270	6.7
3271	6.7
3272	5.5
3273	3.6
3274	5.7
3275	2.6
3276	4.0
3277	3.6
3278	4.1
3279	4.1
3280	4.1
3281	4.1
3282	4.3
3283	5.2
3284	5.8
3285	4.8
3286	5.1
3287	5.1
3289	5.1
3290	6.4
3293	7.7
3294	7.7
3300	6.1
3301	2.3
3302	3.3
3303	2.7
3304	7.9
3305	7.3
3306	7.3
3309	3.5
3310	3.5
3311	3.5
3312	4.1
3314	4.5
3315	6.9
3317	6.9
3318	7.6
3319	5.4
3321	4.4
3322	4.4
3323	4.4
3324	7.2
3325	7.2
3328	3.7
3330	3.2
3331	5.3
3332	3.4
3333	5.1
3334	5.7
3335	13.4
3337	6.6
3338	7.0
3339	7.0
3340	7.0
3341	4.0
3342	5.8
3345	3.5
3350	4.8
3351	4.9
3352	4.6
3354	4.6
3355	6.6
3356	7.0
3357	4.8
3360	5.6
3361	5.9
3363	6.2
3364	6.2
3370	4.6
3371	4.6
3373	8.0
3374	0.0
3375	0.0
3377	6.9
3378	1.3
3379	9.2
3380	8.1
3381	4.5
3384	3.4
3385	2.4
3387	10.9
3388	6.1
3390	5.9
3396	12.1
3400	6.2
3401	3.5
3402	3.5
3407	7.3
3409	3.0
3412	8.8
3413	3.8
3414	8.9
3415	8.9
3418	6.8
3419	7.3
3424	8.9
3427	6.7
3428	6.0
3429	5.1
3430	7.6
3431	3.9
3432	3.9
3433	3.5
3434	5.4
3435	4.8
3437	4.1
3438	2.8
3440	3.4
3441	4.2
3442	3.0
3444	4.9
3446	4.9
3447	3.2
3448	6.8
3450	5.4
3451	4.1
3453	4.8
3458	4.8
3460	5.7
3461	4.4
3462	7.4
3463	5.0
3464	5.0
3465	9.1
3467	7.8
3468	5.6
3469	3.8
3472	8.6
3474	8.6
3475	9.3
3477	1.5
3478	8.8
3480	7.4
3482	2.3
3483	7.3
3485	15.6
3487	15.6
3490	9.3
3491	3.5
3494	3.3
3496	5.8
3498	5.3
3500	6.7
3501	7.6
3502	7.6
3505	5.7
3512	3.3
3515	6.5
3516	5.2
3517	5.6
3518	8.0
3521	4.0
3522	4.1
3523	8.4
3525	7.7
3527	6.8
3529	6.8
3530	2.8
3531	3.0
3533	6.5
3539	6.5
3540	9.2
3542	5.1
3544	3.4
3546	4.6
3549	5.5
3550	4.5
3551	4.1
3555	5.8
3556	6.4
3557	5.4
3558	6.7
3559	5.4
3561	5.9
3562	3.7
3563	3.7
3564	5.9
3565	5.9
3566	7.4
3567	7.9
3568	6.1
3570	6.3
3571	4.1
3572	3.8
3573	5.1
3575	5.5
3579	7.7
3580	9.7
3583	9.7
3584	6.1
3585	5.9
3586	2.7
3588	8.2
3589	5.0
3590	2.3
3591	1.9
3594	8.0
3595	8.2
3597	3.6
3607	3.6
3608	7.9
3610	4.5
3612	8.0
3613	8.0
3614	4.2
3616	6.3
3617	2.1
3618	6.7
3619	6.7
3620	7.0
3621	6.0
3622	6.7
3623	8.1
3624	6.5
3629	6.0
3630	6.5
3631	3.9
3632	3.9
3633	4.7
3634	4.5
3635	3.4
3636	6.7
3637	3.8
3638	6.4
3639	6.5
3640	4.0
3641	7.6
3643	7.6
3644	7.3
3646	4.0
3649	6.1
3650	6.1
3658	5.2
3659	4.0
3660	7.6
3661	7.6
3663	3.7
3664	4.8
3665	4.8
3666	6.0
3669	7.9
3670	4.5
3671	4.5
3672	6.7
3673	4.9
3675	5.6
3676	5.6
3677	6.2
3678	3.7
3682	4.0
3683	6.0
3685	6.0
3686	6.0
3687	5.9
3688	4.0
3689	4.0
3690	6.2
3691	3.6
3694	2.4
3695	3.7
3697	4.7
3698	3.9
3699	4.9
3700	7.5
3701	4.2
3704	4.2
3705	4.0
3707	6.6
3711	10.8
3712	5.8
3713	8.4
3714	7.4
3715	4.6
3717	6.2
3718	6.2
3719	2.6
3720	6.9
3722	4.3
3723	2.9
3724	2.9
3725	9.8
3726	2.5
3727	5.2
3728	7.5
3730	6.9
3732	6.3
3733	2.5
3735	5.2
3736	5.2
3737	6.8
3738	6.8
3739	3.3
3740	5.1
3741	4.5
3744	3.2
3746	7.1
3747	6.3
3749	4.0
3750	20.0
3751	4.9
3752	5.1
3753	7.8
3754	5.4
3755	5.0
3756	5.5
3757	4.8
3758	4.1
3759	2.3
3760	1.4
3761	2.3
3762	2.3
3763	4.8
3764	6.3
3765	4.1
3766	3.5
3767	2.9
3768	2.9
3770	2.9
3775	3.7
3777	4.9
3778	1.7
3779	9.8
3781	3.6
3782	3.3
3783	4.5
3786	3.0
3787	2.4
3788	2.8
3789	4.9
3791	2.6
3792	2.9
3793	4.2
3795	4.5
3796	3.7
3797	5.1
3799	4.6
3802	6.7
3803	7.4
3804	5.6
3805	5.0
3806	4.3
3807	3.7
3808	2.6
3809	11.5
3810	5.8
3812	4.3
3813	2.5
3814	4.8
3815	4.2
3816	6.3
3818	6.4
3820	5.8
3821	4.6
3822	3.8
3823	6.3
3824	5.5
3825	7.7
3835	5.0
3839	5.0
3840	7.8
3842	6.9
3844	5.4
3847	5.7
3850	6.6
3851	6.2
3854	3.7
3856	5.3
3857	6.3
3858	6.6
3860	5.6
3862	4.6
3864	1.6
3869	7.1
3870	4.8
3871	5.3
3873	2.6
3874	8.0
3875	5.7
3878	5.7
3880	5.7
3882	5.6
3885	5.3
3886	5.1
3887	11.8
3888	6.1
3890	10.9
3891	5.7
3892	5.6
3893	5.6
3896	3.5
3902	5.5
3903	6.6
3904	6.9
3909	7.6
3910	4.3
3911	4.7
3912	4.7
3913	4.3
3915	6.9
3916	4.9
3918	4.3
3919	4.3
3921	3.6
3922	7.2
3923	4.6
3925	6.3
3926	3.2
3927	3.2
3928	3.0
3929	2.3
3930	3.1
3931	5.2
3933	3.5
3934	3.4
3936	6.5
3937	2.0
3938	4.8
3939	6.9
3940	7.3
3941	5.1
3942	4.9
3943	4.9
3944	2.6
3945	6.5
3946	6.5
3950	7.0
3951	3.0
3953	6.0
3954	3.9
3956	7.3
3957	3.1
3958	3.2
3959	5.5
3960	7.5
3962	7.8
3966	6.9
3971	7.3
3972	7.3
3975	5.8
3976	6.8
3977	6.0
3978	23.9
3979	3.1
3980	4.1
3981	5.3
3984	7.6
3987	4.3
3988	5.6
3989	5.6
3990	5.6
3991	3.8
3992	6.1
3995	8.2
3996	6.6
4000	2.1
4001	2.1
4004	2.1
4005	3.4
4006	2.1
4007	2.7
4008	3.4
4010	4.2
4011	2.7
4012	3.5
4013	4.0
4014	4.4
4016	4.4
4017	4.3
4018	6.5
4019	6.2
4020	5.9
4021	6.2
4022	6.0
4025	0.9
4029	0.9
4030	2.7
4031	3.1
4032	5.3
4034	4.8
4035	4.8
4036	5.0
4037	2.6
4051	2.5
4053	3.9
4054	4.4
4055	3.3
4059	1.6
4060	1.9
4061	2.9
4064	2.0
4065	1.7
4066	1.9
4067	1.2
4068	2.1
4069	2.7
4070	3.1
4071	3.1
4073	3.4
4074	4.0
4075	3.3
4076	4.3
4077	6.9
4078	5.0
4101	2.7
4102	3.4
4103	3.1
4104	3.4
4105	3.3
4106	5.7
4107	4.0
4108	5.7
4109	4.6
4110	6.5
4111	3.1
4112	4.3
4113	4.1
4114	6.0
4115	4.9
4116	4.3
4117	5.2
4118	4.7
4119	4.6
4120	3.4
4121	3.2
4122	4.2
4123	4.5
4124	4.7
4125	6.6
4126	6.6
4127	5.4
4128	3.7
4129	4.8
4130	3.6
4131	5.6
4132	5.6
4133	6.3
4151	2.9
4152	3.7
4153	3.2
4154	2.6
4155	4.7
4156	3.5
4157	4.6
4158	4.5
4159	4.4
4160	3.8
4161	4.5
4163	4.8
4164	4.2
4165	4.3
4169	2.6
4170	3.0
4171	2.4
4172	3.8
4173	3.8
4174	3.5
4178	4.8
4179	4.1
4183	6.1
4184	6.9
4185	6.9
4205	8.1
4206	8.1
4207	5.4
4208	4.2
4209	3.6
4210	3.8
4211	4.0
4212	4.3
4213	3.4
4214	4.0
4215	4.5
4216	5.4
4217	3.4
4218	3.2
4219	5.3
4220	3.6
4221	3.5
4223	3.5
4224	3.9
4225	4.2
4226	4.0
4227	2.9
4228	3.0
4230	1.6
4251	1.6
4260	1.6
4270	4.1
4271	2.9
4272	4.2
4275	3.9
4280	4.6
4285	4.7
4287	7.3
4300	4.5
4301	5.2
4303	7.2
4304	6.1
4305	5.6
4306	4.4
4307	5.8
4309	6.3
4310	5.1
4311	7.1
4312	5.8
4313	7.9
4314	7.9
4340	4.5
4341	6.4
4342	7.1
4343	5.0
4344	4.5
4346	8.0
4347	6.8
4350	5.4
4352	4.1
4353	5.4
4354	7.4
4355	7.0
4356	4.9
4357	5.9
4358	3.9
4359	3.8
4360	7.3
4361	7.4
4362	5.9
4363	5.3
4364	3.7
4365	9.1
4370	6.0
4371	5.5
4372	2.6
4373	5.7
4374	5.8
4375	8.2
4380	5.4
4381	5.7
4382	5.9
4385	7.6
4387	7.2
4388	5.8
4390	4.5
4400	5.5
4401	5.7
4402	8.2
4403	4.7
4404	6.4
4405	5.8
4406	2.9
4407	4.4
4408	6.1
4411	4.9
4412	1.7
4413	6.0
4415	5.3
4416	2.6
4417	4.7
4418	4.7
4419	2.8
4421	8.7
4422	4.7
4423	4.7
4424	3.6
4425	4.1
4426	4.1
4455	4.9
4465	4.9
4468	5.9
4470	6.0
4472	5.8
4477	3.8
4478	5.6
4480	5.0
4486	6.4
4487	5.6
4488	2.3
4489	2.3
4490	7.0
4492	3.2
4493	3.2
4496	3.1
4497	3.1
4500	4.4
4501	5.7
4502	3.7
4503	5.1
4504	3.6
4505	5.9
4506	5.3
4507	7.9
4508	6.3
4509	4.1
4510	6.2
4511	6.6
4512	4.1
4513	4.1
4514	4.6
4515	5.4
4516	4.9
4517	9.3
4518	4.6
4519	4.5
4520	2.7
4521	2.9
4522	2.9
4550	4.2
4551	4.9
4552	4.0
4553	3.5
4554	2.0
4555	3.5
4556	3.7
4557	3.4
4558	5.1
4559	3.4
4560	4.7
4561	3.9
4562	3.1
4563	4.4
4564	3.3
4565	4.4
4566	4.1
4567	2.7
4568	4.4
4569	3.4
4570	5.8
4571	3.0
4572	2.4
4573	2.8
4574	3.1
4575	3.8
4580	8.9
4581	4.0
4588	4.0
4600	6.0
4601	5.0
4605	7.3
4606	9.2
4608	5.1
4610	5.2
4612	5.2
4613	13.5
4614	7.9
4615	6.1
4620	4.6
4621	11.0
4625	4.9
4626	5.0
4627	8.6
4630	5.1
4650	6.7
4655	6.1
4659	15.7
4660	7.1
4661	7.1
4662	6.5
4670	6.4
4671	7.4
4673	6.9
4674	6.8
4675	6.8
4676	5.6
4677	4.9
4678	5.1
4680	4.7
4697	4.7
4699	3.8
4700	6.9
4701	5.6
4702	5.5
4703	5.3
4704	5.3
4705	3.4
4706	3.4
4707	3.0
4709	1.2
4710	6.2
4711	4.7
4712	9.9
4714	10.0
4715	4.1
4716	2.8
4717	3.3
4718	3.3
4720	3.8
4721	3.8
4722	5.0
4730	4.9
4733	0.4
4735	8.7
4737	6.5
4738	4.0
4740	5.2
4741	4.4
4742	2.7
4743	1.2
4744	2.2
4745	2.2
4746	3.8
4750	3.9
4751	4.8
4753	4.6
4754	5.1
4756	6.6
4757	2.0
4789	2.0
4798	10.7
4799	10.7
4800	5.2
4802	3.3
4804	4.1
4805	5.1
4806	6.0
4807	5.8
4808	5.3
4809	6.5
4810	4.1
4811	4.5
4812	4.8
4814	4.4
4815	5.3
4816	4.7
4817	4.4
4818	4.4
4819	4.1
4820	5.3
4821	4.2
4822	4.5
4823	2.7
4824	5.7
4825	4.9
4829	4.4
4830	7.8
4849	7.0
4850	6.4
4852	3.1
4854	5.7
4855	5.1
4856	6.8
4857	2.5
4858	6.5
4859	8.8
4860	6.7
4861	8.3
4865	8.3
4868	4.6
4869	4.5
4870	4.6
4871	3.5
4872	4.7
4873	5.0
4874	16.0
4875	7.7
4877	1.6
4878	4.0
4879	3.3
4880	6.1
4881	2.7
4882	5.5
4883	5.8
4884	4.4
4885	5.6
4886	5.4
4887	7.9
4888	4.4
4891	5.0
4895	7.6
5000	2.8
5001	2.8
5006	3.2
5007	5.1
5008	6.8
5009	6.2
5010	6.5
5011	5.5
5012	6.4
5013	6.4
5014	6.8
5015	5.4
5016	5.6
5017	7.3
5018	6.5
5019	5.9
5020	5.7
5021	6.7
5022	4.5
5023	7.1
5024	5.4
5025	5.4
5031	5.0
5032	5.2
5033	6.0
5034	3.5
5035	4.4
5037	5.6
5038	4.9
5039	5.6
5040	6.5
5041	4.4
5042	5.3
5043	6.5
5044	4.3
5045	4.0
5046	6.0
5047	6.1
5048	4.9
5049	4.1
5050	5.4
5051	4.1
5052	4.1
5055	4.1
5056	4.1
5057	4.1
5061	3.7
5062	3.9
5063	4.1
5064	4.4
5065	4.1
5066	3.8
5067	3.4
5068	4.2
5069	3.9
5070	5.5
5072	5.1
5073	5.9
5074	7.2
5075	6.3
5076	5.4
5081	4.2
5082	4.6
5083	4.6
5084	6.6
5085	6.0
5086	6.1
5087	5.8
5088	7.1
5089	4.6
5090	7.2
5091	5.0
5092	6.4
5093	6.4
5094	6.4
5095	5.4
5096	6.4
5097	5.8
5098	7.8
5100	7.8
5106	24.4
5107	7.7
5108	7.7
5109	7.3
5110	5.6
5112	5.6
5113	8.6
5114	6.4
5115	7.4
5116	7.7
5118	6.1
5120	13.9
5121	9.2
5125	4.9
5126	4.3
5127	4.9
5131	3.4
5132	5.3
5133	2.9
5134	5.6
5136	3.8
5137	3.9
5138	2.4
5139	3.1
5140	3.2
5141	2.8
5142	6.0
5144	2.7
5148	2.7
5151	3.0
5152	3.5
5153	2.7
5154	3.5
5155	3.2
5156	2.8
5157	3.7
5158	4.9
5159	4.6
5160	20.0
5161	7.0
5162	6.8
5163	7.1
5164	7.6
5165	6.3
5166	7.2
5167	6.3
5168	7.0
5169	5.8
5170	4.0
5171	4.8
5172	3.8
5173	5.0
5174	4.8
5195	4.8
5201	3.9
5202	6.5
5203	8.5
5204	7.9
5210	5.3
5211	8.4
5212	8.7
5213	5.7
5214	9.0
5220	10.9
5221	8.1
5222	6.2
5223	5.3
5231	3.0
5232	2.7
5233	3.7
5234	5.0
5235	6.5
5236	2.1
5237	20.0
5238	10.5
5240	4.3
5241	5.0
5242	6.2
5244	3.8
5245	4.6
5250	4.2
5251	5.4
5252	3.9
5253	7.5
5254	4.1
5255	4.6
5256	6.8
5259	6.3
5260	8.2
5261	4.9
5262	2.9
5264	7.3
5265	1.8
5266	11.6
5267	4.3
5268	5.9
5269	3.0
5270	2.6
5271	4.8
5272	3.6
5275	6.9
5276	4.3
5277	6.7
5278	6.3
5279	10.4
5280	7.0
5290	6.8
5291	3.8
5301	8.2
5302	6.7
5303	2.7
5307	5.9
5308	1.2
5309	2.9
5320	11.2
5330	8.5
5333	7.1
5337	7.1
5341	7.1
5342	5.1
5343	9.3
5344	5.3
5345	9.2
5351	4.4
5352	5.6
5353	5.3
5354	9.6
5355	7.2
5356	6.5
5357	5.4
5360	3.5
5371	4.8
5372	5.3
5373	6.8
5374	6.1
5400	5.5
5401	7.6
5407	7.6
5410	7.8
5412	5.9
5413	6.3
5414	2.2
5416	4.1
5417	4.8
5418	4.8
5419	3.1
5421	5.2
5422	9.0
5434	8.9
5440	1.7
5451	6.5
5452	3.0
5453	5.8
5455	5.8
5460	5.8
5461	7.1
5464	7.3
5470	2.0
5471	2.0
5473	12.0
5480	10.7
5481	9.3
5482	6.1
5485	5.0
5491	6.9
5495	11.9
5501	6.6
5502	5.3
5520	7.5
5521	2.4
5522	5.8
5523	9.9
5525	9.9
5540	11.1
5552	26.9
5554	8.5
5555	8.1
5556	10.8
5558	12.2
5560	11.0
5570	6.7
5571	11.1
5572	2.6
5573	8.4
5575	7.4
5576	10.3
5577	19.0
5580	4.0
5581	11.4
5582	9.6
5583	14.3
5600	7.6
5603	11.8
5605	9.1
5606	6.6
5607	3.4
5608	8.7
5631	6.7
5633	4.0
5680	4.3
5700	9.3
5723	10.8
5725	2.3
5731	1.0
6000	2.4
6003	4.4
6004	3.0
6005	3.1
6006	3.1
6007	2.7
6008	2.6
6009	2.1
6010	2.4
6011	1.7
6012	2.5
6014	2.4
6015	2.3
6016	3.0
6017	4.2
6018	3.3
6019	2.4
6020	3.0
6021	4.5
6022	4.2
6023	3.3
6024	4.3
6025	3.4
6026	3.7
6027	3.6
6028	3.1
6029	2.1
6030	4.0
6031	3.6
6032	3.4
6033	11.5
6034	11.5
6035	6.5
6036	3.5
6037	4.8
6038	4.8
6041	5.9
6042	9.7
6043	4.2
6044	4.0
6050	3.2
6051	3.5
6052	3.6
6053	4.2
6054	5.2
6055	5.5
6056	5.9
6057	4.7
6058	5.6
6059	4.9
6060	3.7
6061	5.2
6062	5.6
6063	5.4
6064	5.6
6065	5.6
6066	4.9
6069	4.3
6070	2.8
6071	3.3
6073	5.0
6074	3.5
6076	4.3
6077	0.0
6081	3.2
6082	3.1
6083	3.4
6084	4.4
6100	3.0
6101	3.9
6102	4.2
6103	4.2
6104	4.8
6105	4.8
6107	4.8
6108	5.3
6109	6.5
6110	5.5
6111	5.4
6112	5.6
6113	5.6
6115	5.6
6120	5.6
6121	3.6
6122	4.8
6123	4.4
6124	3.5
6125	5.4
